TransactionID,Date,StoreID,ProductID,Quantity,UnitPrice,CustomerID,PaymentMethod,ProductCategory
T0422,2023-05-07,S004,P009,4,73,C360,Card,Monitor
T0423,2023-05-09,S003,P008,4,1366,C229,Online,Printer
T0424,2023-02-27,S003,P003,1,606,C150,Cash,Monitor
T0425,2023-05-02,S002,P017,2,740,C120,Online,Smartphone
T0426,2023-01-01,S003,P002,2,405,C274,Online,Headphones
T0427,2023-08-27,S003,P015,3,919,C383,Card,Camera
T0428,2023-10-17,S001,P014,5,990,C126,Card,Tablet
T0429,2023-04-06,S004,P018,3,624,C260,Cash,Monitor
T0430,2023-05-06,S004,P016,1,78,C110,Cash,Smartwatch
T0431,2023-04-28,S001,P020,1,406,C182,Card,Smartphone
T0432,2023-02-17,S001,P004,1,414,C356,Cash,Smartwatch
T0433,2023-03-30,S003,P020,5,657,C205,Card,Smartphone
T0434,2023-08-25,S005,P006,4,458,C240,Card,Mouse
T0435,2023-09-29,S003,P006,5,1339,C302,Card,Mouse
T0436,2023-07-08,S001,P011,3,1364,C124,Cash,Headphones
T0437,2023-07-11,S004,P017,4,616,C146,Online,Smartphone
T0438,2023-03-10,S003,P003,4,1226,C317,Cash,Monitor
T0439,2023-10-05,S005,P013,3,268,C155,Online,Monitor
T0440,2023-12-15,S003,P003,4,222,C178,Cash,Monitor
T0441,2023-09-04,S002,P016,2,657,C259,Online,Smartwatch
T0442,2023-03-17,S003,P015,3,1085,C372,Online,Camera
T0443,2023-06-03,S001,P011,3,1435,C248,Cash,Headphones
T0444,2023-05-24,S004,P018,2,907,C138,Cash,Monitor
T0445,2023-03-27,S004,P015,5,706,C211,Online,Camera
T0446,2023-07-04,S001,P005,5,1018,C115,Card,Printer
T0447,2023-10-12,S002,P016,5,1155,C178,Online,Smartwatch
T0448,2023-08-08,S001,P016,4,1413,C176,Online,Smartwatch
T0449,2023-03-10,S003,P017,2,490,C375,Card,Smartphone
T0450,2023-02-16,S001,P009,3,666,C297,Online,Monitor
T0451,2023-04-04,S001,P003,3,275,C319,Card,Monitor
T0452,2023-08-26,S002,P020,3,420,C163,Card,Smartphone
T0453,2023-07-23,S003,P013,4,77,C132,Cash,Monitor
T0454,2023-08-06,S005,P003,4,1057,C333,Online,Monitor
T0455,2023-12-07,S005,P007,5,1044,C210,Online,Tablet
T0456,2023-02-08,S004,P006,4,65,C265,Card,Mouse
T0457,2023-04-10,S001,P009,5,1350,C294,Online,Monitor
T0458,2023-10-16,S004,P012,5,382,C107,Card,Monitor
T0459,2023-09-11,S002,P015,3,532,C239,Online,Camera
T0460,2023-08-10,S005,P020,4,615,C387,Online,Smartphone
T0461,2023-12-23,S001,P003,5,1361,C156,Card,Monitor
T0462,2023-01-23,S002,P010,2,163,C260,Card,Smartwatch
T0463,2023-09-07,S002,P001,2,87,C249,Online,Printer
T0464,2023-01-10,S001,P019,4,503,C387,Online,Camera
T0465,2023-09-03,S002,P019,3,791,C357,Card,Camera
T0466,2023-11-21,S001,P013,3,215,C239,Cash,Monitor
T0467,2023-04-10,S001,P012,5,743,C392,Cash,Monitor
T0468,2023-10-17,S003,P001,4,254,C287,Online,Printer
T0469,2023-06-29,S004,P019,2,927,C284,Online,Camera
T0470,2023-08-11,S002,P016,5,294,C362,Online,Smartwatch
T0471,2023-09-07,S002,P015,5,1406,C245,Card,Camera
T0472,2023-05-27,S003,P016,1,992,C361,Online,Smartwatch
T0473,2023-04-06,S003,P011,4,1469,C102,Online,Headphones
T0474,2023-09-14,S003,P006,5,870,C112,Online,Mouse
T0475,2023-11-21,S005,P011,2,556,C361,Cash,Headphones
T0476,2023-01-04,S005,P003,1,973,C269,Online,Monitor
T0477,2023-01-16,S005,P015,2,1194,C248,Online,Camera
T0478,2023-10-07,S001,P001,3,1332,C300,Card,Printer
T0479,2023-12-02,S002,P007,1,459,C170,Cash,Tablet
T0480,2023-09-04,S004,P001,1,359,C154,Card,Printer
T0481,2023-09-15,S001,P017,5,117,C359,Online,Smartphone
T0482,2023-06-09,S002,P009,3,163,C128,Online,Monitor
T0483,2023-12-06,S002,P013,5,269,C220,Online,Monitor
T0484,2023-06-01,S003,P011,4,269,C233,Online,Headphones
T0485,2023-06-27,S003,P020,2,779,C190,Online,Smartphone
T0486,2023-06-12,S001,P006,2,798,C116,Card,Mouse
T0487,2023-02-02,S003,P001,5,992,C387,Online,Printer
T0488,2023-06-28,S002,P007,2,435,C384,Online,Tablet
T0489,2023-04-11,S003,P012,2,1371,C330,Cash,Monitor
T0490,2023-09-25,S005,P020,4,979,C237,Cash,Smartphone
T0491,2023-11-19,S003,P019,3,1326,C395,Online,Camera
T0492,2023-03-06,S002,P017,1,454,C327,Online,Smartphone
T0493,2023-06-17,S001,P004,5,541,C127,Online,Smartwatch
T0494,2023-11-26,S004,P003,5,406,C217,Online,Monitor
T0495,2023-02-12,S003,P001,4,264,C189,Online,Printer
T0496,2023-02-13,S002,P018,4,1453,C207,Online,Monitor
T0497,2023-10-12,S004,P015,1,801,C321,Card,Camera
T0498,2023-01-12,S004,P008,3,876,C323,Card,Printer
T0499,2023-04-05,S005,P001,5,1287,C222,Card,Printer
T0500,2023-10-29,S004,P020,4,1171,C133,Cash,Smartphone
T0501,2023-09-10,S002,P014,5,577,C191,Online,Tablet
T0502,2023-08-30,S002,P004,2,965,C284,Cash,Smartwatch
T0503,2023-02-04,S003,P005,5,715,C358,Cash,Printer
T0504,2023-08-03,S003,P013,3,759,C113,Cash,Monitor
T0505,2023-12-03,S003,P015,3,584,C124,Card,Camera
T0506,2023-03-31,S004,P006,5,603,C134,Online,Mouse
T0507,2023-09-21,S004,P001,2,377,C347,Online,Printer
T0508,2023-04-03,S005,P019,3,951,C119,Cash,Camera
T0509,2023-03-31,S003,P013,4,1238,C130,Card,Monitor
T0510,2023-04-25,S001,P006,5,1189,C149,Cash,Mouse
T0511,2023-04-15,S005,P015,2,199,C280,Cash,Camera
T0512,2023-07-15,S001,P016,4,1105,C326,Online,Smartwatch
T0513,2023-11-10,S004,P016,5,706,C178,Card,Smartwatch
T0514,2023-04-24,S005,P010,2,855,C307,Online,Smartwatch
T0515,2023-03-16,S005,P009,4,342,C135,Cash,Monitor
T0516,2023-08-05,S002,P009,3,968,C350,Online,Monitor
T0517,2023-10-04,S004,P017,5,738,C171,Cash,Smartphone
T0518,2023-09-06,S004,P017,5,1006,C379,Card,Smartphone
T0519,2023-06-13,S005,P017,3,1250,C252,Online,Smartphone
T0520,2023-12-23,S004,P012,1,1134,C327,Online,Monitor
T0521,2023-07-11,S005,P013,4,465,C343,Online,Monitor
T0522,2023-08-15,S002,P012,3,1456,C110,Online,Monitor
T0523,2023-06-26,S005,P014,5,647,C148,Online,Tablet
T0524,2023-04-09,S004,P010,4,56,C212,Card,Smartwatch
T0525,2023-02-05,S004,P019,4,967,C304,Card,Camera
T0526,2023-04-06,S005,P002,1,134,C257,Online,Headphones
T0527,2023-06-01,S005,P004,5,823,C126,Cash,Smartwatch
T0528,2023-05-31,S005,P019,2,1006,C266,Cash,Camera
T0529,2023-07-09,S003,P007,1,1471,C349,Online,Tablet
T0530,2023-08-12,S004,P015,1,1466,C362,Online,Camera
T0531,2023-02-06,S004,P015,2,1120,C364,Card,Camera
T0532,2023-09-25,S003,P006,2,1414,C117,Card,Mouse
T0533,2023-07-02,S005,P003,1,655,C176,Online,Monitor
T0534,2023-01-13,S002,P006,4,475,C354,Online,Mouse
T0535,2023-10-06,S005,P016,3,475,C306,Cash,Smartwatch
T0536,2023-08-05,S005,P002,3,785,C134,Card,Headphones
T0537,2023-12-21,S003,P007,1,840,C247,Online,Tablet
T0538,2023-12-27,S004,P011,4,564,C328,Card,Headphones
T0539,2023-10-13,S005,P007,2,1202,C218,Online,Tablet
T0540,2023-09-30,S004,P004,1,1322,C265,Online,Smartwatch
T0541,2023-03-03,S001,P020,5,790,C138,Online,Smartphone
T0542,2023-03-25,S004,P007,4,180,C396,Online,Tablet
T0543,2023-08-05,S002,P004,5,372,C237,Cash,Smartwatch
T0544,2023-12-08,S002,P012,5,872,C346,Online,Monitor
T0545,2023-07-06,S005,P005,1,592,C298,Cash,Printer
T0546,2023-01-19,S004,P019,4,115,C166,Cash,Camera
T0547,2023-06-26,S005,P005,5,767,C180,Online,Printer
T0548,2023-04-10,S003,P019,4,1174,C152,Card,Camera
T0549,2023-08-21,S002,P003,3,80,C229,Card,Monitor
T0550,2023-03-17,S005,P011,5,934,C101,Online,Headphones
T0551,2023-09-22,S003,P007,5,240,C267,Online,Tablet
T0552,2023-10-11,S005,P017,4,464,C116,Online,Smartphone
T0553,2023-07-25,S004,P009,3,796,C245,Card,Monitor
T0554,2023-08-11,S004,P009,5,1119,C212,Card,Monitor
T0555,2023-02-21,S004,P010,1,1162,C202,Online,Smartwatch
T0556,2023-12-05,S004,P013,4,424,C182,Card,Monitor
T0557,2023-05-24,S001,P015,4,1319,C199,Cash,Camera
T0558,2023-03-10,S003,P005,5,607,C259,Card,Printer
T0559,2023-04-09,S003,P003,3,1330,C140,Card,Monitor
T0560,2023-01-25,S004,P008,5,1425,C255,Online,Printer
T0561,2023-02-22,S001,P020,2,1178,C136,Cash,Smartphone
T0562,2023-05-31,S004,P010,5,1410,C347,Online,Smartwatch
T0563,2023-05-24,S001,P013,2,1374,C104,Card,Monitor
T0564,2023-02-26,S004,P003,1,1150,C381,Cash,Monitor
T0565,2023-02-08,S002,P008,4,1303,C349,Online,Printer
T0566,2023-04-19,S002,P009,4,627,C112,Card,Monitor
T0567,2023-06-30,S005,P012,3,81,C383,Cash,Monitor
T0568,2023-02-11,S004,P011,5,107,C316,Online,Headphones
T0569,2023-07-05,S003,P002,1,1177,C182,Cash,Headphones
T0570,2023-08-11,S005,P018,2,361,C114,Card,Monitor
T0571,2023-05-02,S002,P009,3,1140,C156,Online,Monitor
T0572,2023-05-13,S004,P002,1,739,C382,Card,Headphones
T0573,2023-06-12,S005,P002,1,1447,C299,Cash,Headphones
T0574,2023-08-03,S004,P003,2,284,C266,Card,Monitor
T0575,2023-08-09,S002,P016,2,692,C392,Cash,Smartwatch
T0576,2023-08-23,S005,P019,4,1185,C246,Online,Camera
T0577,2023-11-27,S002,P004,5,1462,C178,Card,Smartwatch
T0578,2023-05-26,S001,P018,3,1481,C212,Online,Monitor
T0579,2023-08-27,S002,P020,5,1127,C123,Online,Smartphone
T0580,2023-03-17,S004,P018,3,851,C216,Online,Monitor
T0581,2023-01-09,S003,P010,1,288,C242,Online,Smartwatch
T0582,2023-03-15,S002,P011,2,1368,C297,Card,Headphones
T0583,2023-09-10,S003,P017,2,161,C378,Card,Smartphone
T0584,2023-08-18,S001,P020,1,1161,C128,Online,Smartphone
T0585,2023-01-07,S005,P016,1,525,C399,Online,Smartwatch
T0586,2023-06-23,S005,P020,3,353,C176,Cash,Smartphone
T0587,2023-05-21,S003,P013,1,1378,C118,Online,Monitor
T0588,2023-06-17,S005,P002,3,339,C200,Cash,Headphones
T0589,2023-06-19,S002,P002,5,257,C224,Cash,Headphones
T0590,2023-10-10,S003,P014,2,917,C392,Online,Tablet
T0591,2023-05-02,S004,P004,2,631,C225,Card,Smartwatch
T0592,2023-07-13,S002,P017,2,419,C107,Cash,Smartphone
T0593,2023-01-05,S002,P013,5,269,C123,Card,Monitor
T0594,2023-01-29,S002,P004,5,1304,C262,Online,Smartwatch
T0595,2023-06-14,S004,P003,4,851,C217,Online,Monitor
T0596,2023-12-05,S001,P012,3,868,C121,Online,Monitor
T0597,2023-05-16,S005,P008,3,398,C352,Online,Printer
T0598,2023-12-31,S003,P002,4,304,C184,Cash,Headphones
T0599,2023-11-17,S001,P006,2,501,C141,Cash,Mouse
T0600,2023-12-08,S003,P010,3,191,C303,Card,Smartwatch
T0601,2023-05-25,S005,P012,3,1142,C228,Card,Monitor
T0602,2023-11-23,S004,P010,2,138,C242,Cash,Smartwatch
T0603,2023-08-05,S002,P010,1,920,C203,Online,Smartwatch
T0604,2023-10-28,S002,P003,1,1209,C207,Card,Monitor
T0605,2023-05-12,S004,P020,4,572,C117,Cash,Smartphone
T0606,2023-10-19,S001,P010,5,709,C125,Card,Smartwatch
T0607,2023-03-11,S001,P009,3,1000,C164,Cash,Monitor
T0608,2023-09-09,S003,P020,3,959,C337,Online,Smartphone
T0609,2023-10-02,S004,P019,4,491,C276,Cash,Camera
T0610,2023-12-30,S001,P014,4,87,C391,Card,Tablet
T0611,2023-07-01,S004,P002,3,1281,C393,Cash,Headphones
T0612,2023-06-16,S005,P005,2,259,C256,Card,Printer
T0613,2023-04-01,S002,P020,2,562,C153,Card,Smartphone
T0614,2023-07-21,S002,P008,5,1433,C173,Card,Printer
T0615,2023-12-12,S002,P007,3,1074,C283,Online,Tablet
T0616,2023-01-19,S004,P006,3,1030,C289,Online,Mouse
T0617,2023-02-08,S004,P011,3,430,C113,Cash,Headphones
T0618,2023-05-06,S003,P012,3,877,C147,Cash,Monitor
T0619,2023-06-22,S002,P018,4,908,C260,Card,Monitor
T0620,2023-05-21,S003,P019,1,443,C384,Online,Camera
T0621,2023-08-30,S002,P010,3,1123,C153,Cash,Smartwatch
T0622,2023-08-08,S003,P014,1,445,C387,Cash,Tablet
T0623,2023-05-06,S003,P003,2,81,C108,Online,Monitor
T0624,2023-02-27,S005,P018,5,594,C172,Card,Monitor
T0625,2023-05-28,S003,P015,2,761,C198,Cash,Camera
T0626,2023-11-13,S004,P006,3,1307,C187,Card,Mouse
T0627,2023-12-27,S003,P010,2,1099,C201,Online,Smartwatch
T0628,2023-01-01,S002,P012,4,1134,C381,Online,Monitor
T0629,2023-12-14,S003,P007,1,602,C389,Cash,Tablet
T0630,2023-07-09,S001,P017,3,1203,C337,Cash,Smartphone
T0631,2023-07-10,S002,P001,4,1427,C296,Online,Printer
T0632,2023-11-08,S001,P018,1,247,C197,Card,Monitor
T0633,2023-04-27,S002,P015,4,848,C196,Card,Camera
T0634,2023-05-14,S004,P019,2,743,C361,Online,Camera
T0635,2023-02-27,S004,P001,3,1444,C221,Cash,Printer
T0636,2023-02-13,S004,P005,2,196,C373,Online,Printer
T0637,2023-06-22,S001,P015,5,547,C152,Cash,Camera
T0638,2023-06-09,S005,P003,3,97,C263,Card,Monitor
T0639,2023-06-22,S002,P001,2,819,C290,Cash,Printer
T0640,2023-11-13,S004,P008,3,700,C377,Card,Printer
T0641,2023-10-30,S002,P012,1,1245,C185,Online,Monitor
T0642,2023-05-29,S001,P019,3,662,C294,Cash,Camera
T0643,2023-03-21,S005,P012,3,748,C281,Card,Monitor
T0644,2023-08-01,S001,P013,1,1388,C121,Cash,Monitor
T0645,2023-07-22,S002,P001,2,425,C303,Card,Printer
T0646,2023-09-09,S005,P019,3,855,C302,Card,Camera
T0647,2023-08-17,S005,P006,4,970,C251,Online,Mouse
T0648,2023-06-13,S001,P008,3,924,C259,Online,Printer
T0649,2023-08-15,S004,P004,2,859,C126,Cash,Smartwatch
T0650,2023-05-27,S002,P005,1,1493,C166,Card,Printer
T0651,2023-01-20,S003,P007,2,954,C363,Online,Tablet
T0652,2023-02-16,S003,P004,5,1469,C267,Cash,Smartwatch
T0653,2023-08-21,S001,P020,3,1260,C388,Online,Smartphone
T0654,2023-11-01,S002,P004,3,1055,C254,Cash,Smartwatch
T0655,2023-01-14,S002,P015,1,82,C306,Online,Camera
T0656,2023-05-23,S001,P005,3,118,C253,Online,Printer
T0657,2023-01-01,S002,P009,4,641,C284,Card,Monitor
T0658,2023-02-23,S004,P002,4,1264,C259,Card,Headphones
T0659,2023-09-16,S001,P007,2,150,C294,Online,Tablet
T0660,2023-05-24,S004,P017,1,1358,C102,Card,Smartphone
T0661,2023-01-12,S002,P016,5,963,C315,Online,Smartwatch
T0662,2023-11-26,S001,P017,2,782,C275,Cash,Smartphone
T0663,2023-08-12,S002,P020,1,439,C175,Online,Smartphone
T0664,2023-09-29,S001,P002,1,209,C385,Online,Headphones
T0665,2023-12-24,S002,P011,2,941,C227,Cash,Headphones
T0666,2023-06-05,S004,P002,2,1120,C149,Cash,Headphones
T0667,2023-01-08,S004,P001,3,1232,C132,Card,Printer
T0668,2023-05-02,S002,P002,5,745,C258,Cash,Headphones
T0669,2023-12-14,S001,P009,4,807,C115,Card,Monitor
T0670,2023-06-13,S003,P002,3,572,C343,Online,Headphones
T0671,2023-03-31,S004,P015,1,781,C117,Cash,Camera
T0672,2023-05-16,S004,P010,5,204,C122,Online,Smartwatch
T0673,2023-07-05,S003,P015,5,388,C344,Card,Camera
T0674,2023-11-12,S002,P010,2,1438,C181,Cash,Smartwatch
T0675,2023-06-27,S001,P017,5,844,C244,Card,Smartphone
T0676,2023-01-28,S002,P009,5,1221,C108,Card,Monitor
T0677,2023-08-08,S005,P018,1,948,C267,Cash,Monitor
T0678,2023-12-23,S004,P004,3,1217,C387,Cash,Smartwatch
T0679,2023-02-10,S005,P009,5,152,C368,Card,Monitor
T0680,2023-08-16,S004,P016,2,861,C389,Cash,Smartwatch
T0681,2023-07-11,S004,P004,3,142,C286,Card,Smartwatch
T0682,2023-05-25,S005,P016,2,1024,C112,Online,Smartwatch
T0683,2023-07-20,S005,P019,5,1359,C381,Online,Camera
T0684,2023-07-31,S002,P001,3,1497,C183,Cash,Printer
T0685,2023-08-08,S005,P006,5,168,C155,Cash,Mouse
T0686,2023-08-28,S002,P010,1,78,C231,Online,Smartwatch
T0687,2023-02-15,S002,P016,3,1062,C225,Card,Smartwatch
T0688,2023-02-04,S002,P004,2,1103,C151,Card,Smartwatch
T0689,2023-09-10,S004,P013,1,921,C127,Card,Monitor
T0690,2023-03-23,S004,P016,4,1439,C265,Cash,Smartwatch
T0691,2023-09-13,S005,P020,2,849,C381,Card,Smartphone
T0692,2023-07-16,S004,P006,5,1211,C133,Cash,Mouse
T0693,2023-10-30,S005,P011,2,524,C162,Cash,Headphones
T0694,2023-01-10,S004,P003,4,612,C245,Cash,Monitor
T0695,2023-11-08,S001,P020,2,1465,C271,Online,Smartphone
T0696,2023-10-13,S001,P010,1,484,C386,Card,Smartwatch
T0697,2023-08-30,S005,P001,2,853,C397,Cash,Printer
T0698,2023-09-08,S004,P020,3,1307,C217,Card,Smartphone
T0699,2023-12-31,S004,P011,4,104,C104,Online,Headphones
T0700,2023-01-05,S002,P012,2,980,C166,Card,Monitor
T0701,2023-04-29,S003,P014,4,1365,C160,Online,Tablet
T0702,2023-10-16,S005,P008,1,801,C387,Cash,Printer
T0703,2023-03-06,S003,P011,3,361,C329,Cash,Headphones
T0704,2023-05-26,S003,P004,5,1162,C200,Online,Smartwatch
T0705,2023-08-12,S005,P007,2,1285,C219,Cash,Tablet
T0706,2023-08-27,S004,P010,1,1006,C169,Card,Smartwatch
T0707,2023-06-26,S005,P019,4,367,C252,Card,Camera
T0708,2023-09-24,S003,P004,4,806,C380,Online,Smartwatch
T0709,2023-12-07,S004,P002,1,514,C321,Card,Headphones
T0710,2023-10-09,S001,P018,2,1160,C323,Cash,Monitor
T0711,2023-03-04,S005,P014,5,1482,C265,Cash,Tablet
T0712,2023-08-05,S005,P016,2,1313,C311,Cash,Smartwatch
T0713,2023-12-08,S004,P011,3,749,C379,Card,Headphones
T0714,2023-11-11,S001,P010,2,1130,C163,Cash,Smartwatch
T0715,2023-10-10,S001,P017,3,1186,C362,Card,Smartphone
T0716,2023-06-26,S004,P014,4,784,C106,Online,Tablet
T0717,2023-04-08,S002,P004,3,1143,C348,Cash,Smartwatch
T0718,2023-04-15,S005,P019,5,788,C329,Online,Camera
T0719,2023-04-09,S005,P002,1,817,C386,Card,Headphones
T0720,2023-11-07,S003,P007,3,1257,C357,Card,Tablet
T0721,2023-01-06,S004,P009,2,793,C163,Online,Monitor
T0722,2023-07-16,S003,P019,3,325,C128,Cash,Camera
T0723,2023-12-17,S003,P016,4,282,C153,Cash,Smartwatch
T0724,2023-05-13,S001,P016,3,103,C352,Cash,Smartwatch
T0725,2023-12-24,S005,P018,5,306,C138,Online,Monitor
T0726,2023-09-16,S003,P011,3,139,C239,Card,Headphones
T0727,2023-01-23,S001,P007,5,457,C153,Online,Tablet
T0728,2023-02-22,S004,P009,2,1342,C194,Card,Monitor
T0729,2023-06-14,S003,P004,4,415,C194,Cash,Smartwatch
T0730,2023-07-21,S005,P013,1,400,C363,Cash,Monitor
T0731,2023-03-24,S003,P004,2,1372,C237,Card,Smartwatch
T0732,2023-05-25,S004,P019,2,1232,C356,Cash,Camera
T0733,2023-03-26,S003,P002,1,536,C137,Online,Headphones
T0734,2023-03-19,S005,P009,3,891,C242,Card,Monitor
T0735,2023-01-01,S001,P012,3,1033,C247,Cash,Monitor
T0736,2023-02-20,S005,P002,3,1428,C108,Cash,Headphones
T0737,2023-06-22,S001,P006,4,670,C351,Cash,Mouse
T0738,2023-07-24,S002,P005,2,979,C235,Cash,Printer
T0739,2023-09-17,S005,P005,5,450,C159,Card,Printer
T0740,2023-10-15,S005,P020,1,1478,C223,Card,Smartphone
T0741,2023-02-03,S004,P005,2,1169,C363,Cash,Printer
T0742,2023-12-14,S003,P004,3,619,C220,Online,Smartwatch
T0743,2023-04-05,S001,P009,1,1024,C359,Online,Monitor
T0744,2023-03-13,S001,P010,5,441,C118,Online,Smartwatch
T0745,2023-02-08,S004,P016,2,401,C192,Online,Smartwatch
T0746,2023-06-03,S004,P010,2,855,C264,Card,Smartwatch
T0747,2023-09-07,S003,P010,4,625,C244,Card,Smartwatch
T0748,2023-06-11,S003,P019,2,826,C338,Online,Camera
T0749,2023-04-28,S005,P010,2,682,C274,Card,Smartwatch
T0750,2023-09-16,S002,P006,5,1361,C183,Online,Mouse
T0751,2023-11-02,S003,P017,5,572,C257,Cash,Smartphone
T0752,2023-09-25,S004,P005,1,775,C209,Cash,Printer
T0753,2023-02-23,S003,P006,3,211,C278,Online,Mouse
T0754,2023-08-24,S001,P015,5,708,C350,Card,Camera
T0755,2023-08-10,S002,P019,1,1255,C353,Online,Camera
T0756,2023-09-08,S005,P018,2,899,C155,Card,Monitor
T0757,2023-11-09,S001,P004,1,131,C255,Cash,Smartwatch
T0758,2023-04-22,S001,P008,1,573,C191,Card,Printer
T0759,2023-09-12,S002,P016,1,53,C226,Online,Smartwatch
T0760,2023-10-30,S005,P019,1,544,C269,Cash,Camera
T0761,2023-07-26,S004,P020,5,1124,C239,Cash,Smartphone
T0762,2023-08-17,S005,P003,3,1334,C105,Card,Monitor
T0763,2023-12-07,S003,P010,1,1207,C166,Cash,Smartwatch
T0764,2023-03-07,S001,P002,4,1435,C211,Cash,Headphones
T0765,2023-03-16,S003,P004,2,617,C284,Card,Smartwatch
T0766,2023-04-13,S004,P006,2,1290,C368,Cash,Mouse
T0767,2023-07-11,S003,P011,2,927,C270,Online,Headphones
T0768,2023-09-09,S005,P014,2,1141,C344,Card,Tablet
T0769,2023-08-14,S003,P016,2,1061,C238,Card,Smartwatch
T0770,2023-10-21,S004,P019,1,1064,C128,Card,Camera
T0771,2023-11-02,S004,P002,3,913,C107,Card,Headphones
T0772,2023-04-08,S004,P017,4,1216,C151,Online,Smartphone
T0773,2023-12-04,S005,P009,5,1419,C236,Card,Monitor
T0774,2023-10-13,S004,P017,4,828,C278,Online,Smartphone
T0775,2023-12-01,S001,P015,5,1267,C229,Card,Camera
T0776,2023-12-13,S004,P007,5,1054,C297,Card,Tablet
T0777,2023-11-04,S003,P019,4,1319,C367,Cash,Camera
T0778,2023-09-06,S003,P003,1,363,C207,Cash,Monitor
T0779,2023-06-15,S003,P001,2,779,C148,Online,Printer
T0780,2023-12-01,S005,P004,1,433,C238,Cash,Smartwatch
T0781,2023-01-30,S003,P018,2,326,C203,Card,Monitor
T0782,2023-09-04,S005,P008,3,1145,C147,Online,Printer
T0783,2023-04-16,S005,P019,5,1202,C253,Cash,Camera
T0784,2023-02-20,S004,P006,4,1431,C106,Card,Mouse
T0785,2023-03-22,S001,P001,3,747,C111,Cash,Printer
T0786,2023-05-13,S004,P008,2,1293,C117,Cash,Printer
T0787,2023-10-12,S004,P001,1,1079,C243,Cash,Printer
T0788,2023-05-18,S005,P019,4,800,C372,Cash,Camera
T0789,2023-07-03,S005,P011,5,1032,C166,Card,Headphones
T0790,2023-11-26,S003,P015,3,673,C356,Cash,Camera
T0791,2023-09-30,S003,P011,5,277,C227,Online,Headphones
T0792,2023-12-06,S004,P019,2,66,C231,Online,Camera
T0793,2023-03-10,S002,P010,5,61,C118,Cash,Smartwatch
T0794,2023-02-03,S002,P012,1,741,C307,Online,Monitor
T0795,2023-09-19,S003,P001,3,119,C189,Cash,Printer
T0796,2023-02-22,S002,P007,3,157,C343,Card,Tablet
T0797,2023-07-24,S003,P017,1,250,C117,Card,Smartphone
T0798,2023-05-06,S005,P010,5,1125,C323,Online,Smartwatch
T0799,2023-08-23,S004,P006,1,678,C310,Online,Mouse
T0800,2023-02-12,S001,P017,4,1332,C199,Cash,Smartphone
T0801,2023-08-28,S004,P018,1,1337,C113,Cash,Monitor
T0802,2023-04-21,S003,P005,5,955,C370,Cash,Printer
T0803,2023-09-06,S003,P018,1,352,C287,Card,Monitor
T0804,2023-05-31,S004,P017,2,986,C374,Cash,Smartphone
T0805,2023-07-02,S003,P016,1,625,C233,Card,Smartwatch
T0806,2023-12-02,S002,P008,1,604,C114,Online,Printer
T0807,2023-04-05,S002,P013,5,174,C381,Card,Monitor
T0808,2023-01-08,S003,P016,4,1343,C144,Online,Smartwatch
T0809,2023-12-26,S003,P011,4,908,C395,Card,Headphones
T0810,2023-07-03,S002,P006,5,794,C204,Card,Mouse
T0811,2023-10-08,S003,P003,5,529,C162,Cash,Monitor
T0812,2023-07-14,S003,P001,5,181,C153,Online,Printer
T0813,2023-12-18,S004,P018,2,1075,C218,Card,Monitor
T0814,2023-07-14,S001,P005,3,164,C231,Card,Printer
T0815,2023-06-04,S002,P013,1,530,C399,Online,Monitor
T0816,2023-04-03,S004,P010,5,1030,C299,Card,Smartwatch
T0817,2023-06-09,S001,P005,5,1074,C136,Online,Printer
T0818,2023-03-02,S003,P014,5,380,C379,Online,Tablet
T0819,2023-05-02,S003,P017,4,991,C316,Online,Smartphone
T0820,2023-02-20,S004,P001,5,1004,C174,Card,Printer
T0821,2023-10-04,S003,P002,1,817,C155,Card,Headphones
T0822,2023-01-05,S005,P007,5,440,C112,Cash,Tablet
T0823,2023-04-02,S004,P010,1,883,C183,Online,Smartwatch
T0824,2023-06-19,S001,P020,2,192,C132,Card,Smartphone
T0825,2023-11-13,S004,P007,3,377,C186,Card,Tablet
T0826,2023-01-22,S002,P016,4,677,C332,Online,Smartwatch
T0827,2023-11-22,S004,P005,1,426,C375,Online,Printer
T0828,2023-01-01,S003,P012,2,139,C301,Online,Monitor
T0829,2023-05-13,S003,P017,3,857,C151,Cash,Smartphone
T0830,2023-08-21,S005,P016,3,1070,C356,Cash,Smartwatch
T0831,2023-01-12,S005,P020,3,1115,C341,Cash,Smartphone
T0832,2023-12-12,S005,P016,1,1108,C305,Online,Smartwatch
